,[1] Accuracy,[1] Steps,[1] Time,[2] Accuracy,[2] Steps,[2] Time,[3] Accuracy,[3] Steps,[3] Time
270,96.42857142857143,28.0,28.024325609207157,96.29629629629628,27.0,233.64418959617612,100.0,26.0,657.9912221431732
271,72.72727272727273,22.0,28.796128034591675,80.95238095238095,21.0,242.75907945632932,90.0,20.0,658.2958931922913
272,40.0,15.0,27.372056722640988,50.0,14.0,228.75999450683597,69.23076923076923,13.0,634.2950043678284
273,96.55172413793105,29.0,28.32366180419922,96.42857142857143,28.0,233.5038788318634,96.29629629629628,27.0,704.2185547351837
274,96.66666666666669,30.0,29.24846816062927,93.10344827586206,29.0,237.8926510810852,96.42857142857143,28.0,708.8815109729767
275,44.1860465116279,43.0,30.111915826797485,47.61904761904761,42.0,252.91433763504028,51.21951219512196,41.0,691.5093319416046
276,96.875,32.0,29.24767017364502,96.77419354838709,31.0,221.79015398025516,100.0,30.0,710.5099291801453
277,74.07407407407408,27.0,29.308178186416626,73.07692307692307,26.0,206.2207202911377,72.0,25.0,669.7345702648163
278,66.66666666666666,48.0,30.52917671203613,72.3404255319149,47.0,209.449134349823,67.3913043478261,46.0,640.4796206951141
279,92.5925925925926,27.0,31.403224229812626,100.0,26.0,216.9988760948181,96.0,25.0,669.0051476955414
280,64.51612903225806,31.0,31.66912817955017,70.0,30.0,218.93886733055115,72.41379310344827,29.0,688.1209480762483
281,57.14285714285714,49.0,32.539273977279656,70.83333333333334,48.0,252.21204137802124,72.3404255319149,47.0,625.8565814495088
282,45.714285714285715,35.0,32.11500144004822,61.764705882352935,34.0,211.11361122131348,75.75757575757575,33.0,674.7034902572633
283,72.51184834123224,211.0,47.27111673355103,77.14285714285717,210.0,274.5990045070648,77.99043062200957,209.0,733.3562166690826
284,76.19047619047619,42.0,31.69298028945923,80.4878048780488,41.0,229.16359686851501,80.0,40.0,582.7182762622832
285,81.86046511627906,215.0,47.34050226211548,82.24299065420558,214.0,256.24712538719183,82.62910798122066,213.0,753.0154991149902
286,93.87755102040815,49.0,33.46237707138061,93.75,48.0,256.1019008159637,93.61702127659576,47.0,567.6353418827058
287,93.54838709677419,31.0,34.162101984024055,100.0,30.0,220.05692291259768,96.55172413793105,29.0,644.1667168140411
288,92.10526315789473,38.0,31.27278184890747,91.8918918918919,37.0,216.05272150039676,94.44444444444444,36.0,657.4412522315979
289,87.87878787878788,33.0,31.293168544769287,90.625,32.0,217.09985780715942,90.32258064516128,31.0,644.3683118820189
290,93.54838709677419,31.0,31.275068759918213,96.66666666666669,30.0,225.54788517951962,96.55172413793105,29.0,682.9856894016266
291,89.2857142857143,28.0,30.908337831497192,92.5925925925926,27.0,213.005982875824,96.15384615384615,26.0,637.1985549926758
292,96.29629629629628,27.0,34.648137092590325,96.15384615384615,26.0,215.80210065841675,96.0,25.0,676.3468623161316
293,62.5,8.0,30.85665583610535,85.71428571428571,7.0,222.97093963623047,83.33333333333334,6.0,673.8254890441896
294,38.46153846153847,13.0,30.35610771179199,58.33333333333334,12.0,233.31446933746338,72.72727272727273,11.0,676.5292477607728
295,93.75,32.0,32.966254234313965,93.54838709677419,31.0,214.3493857383728,93.33333333333331,30.0,701.5105404853821
296,94.11764705882351,34.0,35.19358801841736,96.96969696969695,33.0,216.84283423423767,96.875,32.0,703.367936372757
297,91.17647058823529,34.0,33.05408978462219,93.93939393939394,33.0,215.8967022895813,96.875,32.0,656.5566172599792
298,90.24390243902441,41.0,33.188247680664055,90.0,40.0,226.1384646892548,92.30769230769229,39.0,721.7739322185516
299,92.5,40.0,33.01958274841309,97.43589743589745,39.0,233.91927766799927,97.36842105263158,38.0,650.9677841663362
301,71.05263157894737,38.0,32.186339139938354,83.7837837837838,37.0,255.36131501197812,77.7777777777778,36.0,650.125052690506
302,84.375,32.0,32.964757442474365,83.87096774193549,31.0,263.7227823734284,90.0,30.0,575.7521338462831
303,77.7777777777778,18.0,31.81120848655701,82.35294117647058,17.0,253.3241264820099,81.25,16.0,586.7260777950288
304,52.17391304347826,23.0,32.19391369819641,59.09090909090909,22.0,251.926087141037,57.14285714285714,21.0,646.90367603302
305,37.5,24.0,34.56798768043518,69.56521739130434,23.0,258.8930115699768,68.18181818181817,22.0,695.0473525524139
306,82.35294117647058,34.0,34.16103458404541,81.81818181818183,33.0,254.7351603507996,78.125,32.0,686.3278295993805
307,94.11764705882351,17.0,32.190094232559204,100.0,16.0,249.46404266357425,93.33333333333331,15.0,681.9257423877716
308,90.69767441860463,43.0,33.648640632629395,95.23809523809523,42.0,260.5828068256378,95.1219512195122,41.0,562.0051522254944
309,92.10526315789473,38.0,33.15087628364563,89.18918918918921,37.0,221.3389418125153,91.66666666666666,36.0,538.3696372509004
310,33.33333333333333,48.0,34.444615840911865,27.659574468085108,47.0,239.10450458526608,36.95652173913043,46.0,600.4006543159485
311,88.23529411764706,34.0,34.141425848007195,90.9090909090909,33.0,251.90889954566958,93.75,32.0,658.5362229347229
312,91.42857142857143,35.0,34.41126561164856,91.17647058823529,34.0,259.5965256690979,90.9090909090909,33.0,653.4480750560759
313,93.75,32.0,35.38577389717103,93.54838709677419,31.0,249.151132106781,93.33333333333331,30.0,651.6938545703887
314,81.57894736842105,38.0,35.885493993759155,78.37837837837837,37.0,226.9637768268585,77.7777777777778,36.0,647.3678169250487
315,89.74358974358975,39.0,36.190695524215705,92.10526315789473,38.0,225.00103497505188,94.5945945945946,37.0,658.7158396244049
316,91.66666666666666,36.0,35.7310848236084,91.42857142857143,35.0,224.74844098091125,94.11764705882351,34.0,645.0253925323486
317,82.35294117647058,34.0,36.779153108596795,87.87878787878788,33.0,224.98717856407168,90.625,32.0,666.0499317646028
318,64.86486486486487,37.0,36.157321453094475,77.7777777777778,36.0,228.4929437637329,77.14285714285717,35.0,678.9976162910461
319,48.64864864864865,37.0,35.437559604644775,63.88888888888889,36.0,237.0798523426056,65.71428571428571,35.0,661.7300374507904
320,77.86561264822134,253.0,54.03241443634033,78.57142857142857,252.0,318.7198555469513,80.07968127490041,251.0,796.677551984787
321,50.0,36.0,35.57489371299744,54.28571428571429,35.0,277.7049024105072,55.88235294117647,34.0,560.8564233779907
322,72.5,40.0,36.35620641708374,82.05128205128204,39.0,222.1923270225525,84.21052631578947,38.0,543.4441249370575
323,90.74074074074076,54.0,38.54212164878845,92.45283018867924,53.0,227.60436034202576,94.23076923076924,52.0,705.2091109752655
324,85.71428571428571,42.0,37.82770371437073,85.36585365853658,41.0,232.45203256607056,82.5,40.0,688.7030925750732
325,57.894736842105274,19.0,35.58624243736267,66.66666666666666,18.0,221.08635115623474,58.82352941176471,17.0,631.2794063091277
326,95.34883720930232,43.0,37.757214069366455,97.61904761904762,42.0,229.8460521697998,97.56097560975608,41.0,687.348347902298
327,95.65217391304348,23.0,35.06427574157715,95.45454545454544,22.0,222.36501097679138,95.23809523809523,21.0,670.0846335887909
328,84.84848484848484,33.0,36.55114483833314,84.375,32.0,221.32401251792908,83.87096774193549,31.0,565.1509442329408
329,95.1219512195122,41.0,37.95678472518921,97.5,40.0,227.92213344573972,97.43589743589745,39.0,552.6122953891753
330,92.5,40.0,38.137301921844475,94.87179487179485,39.0,230.15276265144348,97.36842105263158,38.0,645.3675565719603
331,0.0,9.0,34.62223625183105,37.5,8.0,221.1688549518585,71.42857142857143,7.0,664.5614013671875
332,85.71428571428571,35.0,38.09509110450745,88.23529411764706,34.0,225.9113140106201,90.9090909090909,33.0,724.049154996872
333,92.85714285714286,42.0,40.49669623374939,92.6829268292683,41.0,281.0274519920349,97.5,40.0,670.864830493927
334,76.61691542288555,201.0,52.80320620536804,77.5,200.0,306.1398673057556,78.39195979899498,199.0,729.5364236831665
335,73.33333333333333,45.0,39.1033079624176,81.81818181818183,44.0,235.24980783462524,83.72093023255816,43.0,556.4601469039917
336,41.17647058823529,17.0,37.188555717468255,68.75,16.0,220.94074511528012,66.66666666666666,15.0,618.1378619670867
337,91.8918918918919,37.0,37.61578249931336,91.66666666666666,36.0,233.79670786857605,91.42857142857143,35.0,641.0770683288573
338,63.63636363636363,33.0,38.71878170967103,71.875,32.0,231.51301956176758,87.09677419354837,31.0,701.5977518558502
339,44.0,25.0,36.74110412597656,37.5,24.0,232.33285784721372,56.52173913043478,23.0,718.6621882915497
340,23.529411764705877,17.0,37.00280523300171,62.5,16.0,222.8766598701477,46.66666666666666,15.0,668.2977364063262
341,88.46153846153845,26.0,42.322987794876106,88.0,25.0,228.92586731910703,87.5,24.0,632.4897046089172
342,86.8421052631579,38.0,40.358151197433465,81.08108108108108,37.0,259.2130422592163,77.7777777777778,36.0,602.8698086738586
343,54.28571428571429,35.0,41.04590821266174,73.52941176470588,34.0,248.30867648124692,78.78787878787878,33.0,552.1615052223207
344,71.1111111111111,45.0,43.68481302261353,77.27272727272727,44.0,237.00611424446103,81.3953488372093,43.0,635.1664044857025
345,66.66666666666666,27.0,43.403235912323,88.46153846153845,26.0,273.2649712562561,88.0,25.0,585.4495713710785
347,50.0,16.0,50.22913837432861,60.0,15.0,265.9884960651397,85.71428571428571,14.0,712.1154541969299
348,60.86956521739131,23.0,48.4966607093811,59.09090909090909,22.0,275.65571713447565,85.71428571428571,21.0,722.3089218139647
349,70.0,10.0,50.25669121742249,77.7777777777778,9.0,278.93042373657227,75.0,8.0,675.6102292537688
350,90.4761904761905,42.0,55.14384841918945,95.1219512195122,41.0,266.9531624317169,95.0,40.0,748.9923756122589
351,97.14285714285714,35.0,54.1209146976471,97.05882352941177,34.0,249.53297543525696,100.0,33.0,765.9587757587433
352,96.42857142857143,56.0,50.80680227279663,94.54545454545456,55.0,261.99595069885254,94.44444444444444,54.0,662.498379945755
353,91.66666666666666,36.0,46.772494554519646,94.28571428571428,35.0,276.2827444076538,97.05882352941177,34.0,711.8147089481354
354,31.25,16.0,43.94740343093872,60.0,15.0,265.76051449775696,64.28571428571429,14.0,727.4717645645143
355,91.42857142857143,35.0,46.07490968704224,94.11764705882351,34.0,264.0471982955933,93.93939393939394,33.0,711.5976345539093
356,65.21739130434783,23.0,42.50396347045898,63.63636363636363,22.0,226.9063754081726,85.71428571428571,21.0,739.9969274997711
357,95.0,40.0,44.23860621452332,94.87179487179485,39.0,233.86581444740293,97.36842105263158,38.0,777.8189041614532
358,36.36363636363637,33.0,45.331210613250725,50.0,32.0,223.9391508102417,61.29032258064516,31.0,729.2863919734955
359,85.71428571428571,42.0,42.5204668045044,90.24390243902441,41.0,234.17997789382932,90.0,40.0,723.9401340484619
360,90.24390243902441,41.0,41.79375267028809,90.0,40.0,241.51883912086487,94.87179487179485,39.0,721.7593379020691
361,81.25,128.0,49.31377100944519,79.52755905511812,127.0,272.7341077327728,80.95238095238095,126.0,762.6173839569092
363,34.78260869565217,23.0,44.597912073135376,59.09090909090909,22.0,274.43047094345087,66.66666666666666,21.0,550.8681082725525
364,50.0,16.0,44.29979920387268,46.66666666666666,15.0,238.44339513778687,71.42857142857143,14.0,616.1435799598694
365,71.42857142857143,28.0,42.75519466400147,81.48148148148148,27.0,248.64876127243042,84.61538461538461,26.0,722.0821440219879
366,5.263157894736842,19.0,45.0372462272644,77.7777777777778,18.0,270.4766705036164,88.23529411764706,17.0,737.9035093784332
367,90.24390243902441,41.0,49.20935750007629,92.5,40.0,277.74982690811163,94.87179487179485,39.0,735.4942402839661
368,92.0,50.0,49.330293893814094,93.87755102040815,49.0,252.3855850696564,93.75,48.0,736.8210608959198
371,91.66666666666666,36.0,47.43136215209961,91.42857142857143,35.0,236.15442204475403,97.05882352941177,34.0,719.984322309494
372,75.75757575757575,33.0,49.753827810287476,78.125,32.0,239.15619611740112,77.4193548387097,31.0,705.5194284915924
373,91.17647058823529,34.0,44.763896226882935,90.9090909090909,33.0,241.20330929756162,93.75,32.0,760.6637227535248
374,96.77419354838709,31.0,47.36954832077026,93.33333333333331,30.0,240.14137482643127,96.55172413793105,29.0,716.3942523002625
375,33.33333333333333,15.0,47.267137050628655,78.57142857142857,14.0,236.65186309814453,84.61538461538461,13.0,663.2857327461243
377,97.14285714285714,35.0,47.44934344291687,94.11764705882351,34.0,239.90631580352783,96.96969696969695,33.0,743.5630185604095
378,81.57894736842105,38.0,58.529080629348755,83.7837837837838,37.0,236.09302711486816,83.33333333333334,36.0,760.5375745296477
379,44.82758620689656,29.0,61.69639468193054,60.71428571428571,28.0,245.1676676273346,66.66666666666666,27.0,751.4537134170532
380,84.21052631578947,38.0,51.948996782302856,83.7837837837838,37.0,268.2572062015533,88.8888888888889,36.0,736.443666934967
381,64.1025641025641,39.0,48.545660495758064,68.42105263157895,38.0,237.472083568573,72.97297297297297,37.0,760.3244032859802
382,88.8888888888889,27.0,46.94637513160706,88.46153846153845,26.0,235.62894153594968,88.0,25.0,735.8423619270325
383,36.84210526315789,19.0,51.2832407951355,72.2222222222222,18.0,234.2837462425232,82.35294117647058,17.0,700.6651186943054
384,50.0,18.0,51.73390650749207,76.47058823529412,17.0,231.01621985435486,68.75,16.0,700.8905277252197
385,64.1025641025641,39.0,52.32249402999878,81.57894736842105,38.0,244.2563371658325,86.4864864864865,37.0,720.4957413673401
386,36.36363636363637,11.0,48.831544160842896,70.0,10.0,232.53116989135742,55.555555555555564,9.0,736.1259307861328
388,69.56521739130434,23.0,48.035895824432366,72.72727272727273,22.0,231.2951481342316,85.71428571428571,21.0,678.6056175231934
389,80.95238095238095,21.0,45.37372994422913,80.0,20.0,233.94042468070984,68.42105263157895,19.0,762.5085918903351
390,50.0,32.0,47.744293451309204,54.838709677419345,31.0,242.2436158657074,63.33333333333333,30.0,757.6673967838287
391,91.8918918918919,37.0,47.784098863601685,97.2222222222222,36.0,245.35155820846558,97.14285714285714,35.0,694.5302498340608
392,86.20689655172413,29.0,51.33601880073547,89.2857142857143,28.0,239.46214079856875,96.29629629629628,27.0,745.6892220973969
393,41.02564102564102,39.0,50.08459234237671,50.0,38.0,240.494811296463,51.35135135135135,37.0,738.3959233760834
394,50.0,44.0,52.873263359069824,69.76744186046511,43.0,239.0146005153656,73.80952380952381,42.0,800.9173970222473
395,85.03937007874016,127.0,60.05678176879883,85.71428571428571,126.0,269.021133184433,84.0,125.0,753.434103012085
396,68.42105263157895,19.0,46.62646818161011,83.33333333333334,18.0,282.01210927963257,70.58823529411767,17.0,715.6176404953003
397,72.72727272727273,33.0,46.66564750671387,90.625,32.0,260.1386566162109,93.54838709677419,31.0,764.1116769313812
399,97.36842105263158,38.0,51.08567023277283,97.2972972972973,37.0,306.18013119697565,97.2222222222222,36.0,584.4781420230864
400,43.5897435897436,39.0,51.49527621269226,60.526315789473685,38.0,314.1621632575989,67.56756756756756,37.0,703.7998919487
401,95.23809523809523,42.0,50.39363884925842,92.6829268292683,41.0,309.4842443466186,92.5,40.0,742.9128472805023
402,96.96969696969695,33.0,50.02159547805786,96.875,32.0,308.8373057842254,96.77419354838709,31.0,723.3675661087036
403,57.894736842105274,19.0,48.75857496261597,83.33333333333334,18.0,285.12404584884644,88.23529411764706,17.0,679.5356843471528
404,52.38095238095239,21.0,50.68131637573242,65.0,20.0,278.30407333374023,84.21052631578947,19.0,734.2326152324678
405,96.0,50.0,53.22176218032837,93.87755102040815,49.0,254.23073172569275,95.83333333333334,48.0,759.0392787456512
406,90.0,50.0,53.95291662216186,91.83673469387756,49.0,254.1870048046112,91.66666666666666,48.0,826.1156775951385
407,53.19148936170214,47.0,50.2957239151001,60.86956521739131,46.0,248.83187794685364,68.8888888888889,45.0,699.7640659809113
408,20.0,10.0,45.2384991645813,33.33333333333333,9.0,233.78914999961853,37.5,8.0,720.3442945480348
409,29.411764705882355,136.0,60.28027200698853,27.407407407407412,135.0,274.3741474151612,28.35820895522388,134.0,775.0622322559358
410,75.0,8.0,46.73005318641663,85.71428571428571,7.0,261.2936577796936,83.33333333333334,6.0,640.9652078151703
411,90.69767441860463,43.0,54.52937030792236,92.85714285714286,42.0,251.57056140899655,87.8048780487805,41.0,693.7295339107512
412,64.28571428571429,42.0,55.48602652549744,73.17073170731706,41.0,263.86206459999084,85.0,40.0,649.5572845935823
413,63.76811594202898,69.0,57.429089784622185,64.70588235294117,68.0,261.67678451538086,67.16417910447761,67.0,781.6784615516663
414,57.97101449275362,69.0,55.53156042098999,57.352941176470594,68.0,264.6280391216278,55.22388059701493,67.0,799.1007306575775
416,72.0,50.0,53.54033994674682,69.38775510204081,49.0,254.572988986969,68.75,48.0,714.1672928333282
417,56.81818181818182,44.0,54.10537099838257,55.8139534883721,43.0,262.1444282531738,66.66666666666666,42.0,643.7245390415193
418,63.04347826086957,46.0,51.252097606658936,75.55555555555556,45.0,266.57275986671453,75.0,44.0,698.7165296077727
420,25.0,16.0,52.24260520935058,66.66666666666666,15.0,255.09288048744202,85.71428571428571,14.0,777.9519083499907
421,69.23076923076923,26.0,49.46586799621582,84.0,25.0,254.69178175926208,95.83333333333334,24.0,778.1571426391603
422,25.0,8.0,47.27237129211426,28.57142857142857,7.0,260.0183947086334,33.33333333333333,6.0,743.9835107326508
423,64.51612903225806,31.0,53.45370578765869,76.66666666666667,30.0,249.88524961471558,89.65517241379311,29.0,775.1532888412476
424,78.57142857142857,28.0,51.077637910842896,88.8888888888889,27.0,254.09893107414246,88.46153846153845,26.0,791.0454297065735
425,88.23529411764706,34.0,50.95446729660034,90.9090909090909,33.0,260.584718465805,90.625,32.0,761.9245295524597
